date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,hour,dayofweek,month,is_weekend,is_peak_hour,is_night,hour_sin,hour_cos,dayofweek_sin,dayofweek_cos,lag_1,lag_2,lag_6,lag_12,lag_144,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_24,rolling_std_24,rolling_mean_48,rolling_std_48,T_indoor_avg,T_diff_in_out,T_indoor_range,T6_T_out_diff,RH_indoor_avg,RH_diff_in_out,heat_index_proxy,lights_x_hour
2016-01-29 00:30:00,20,0,18.7,43.5,17.79,44.09,19.566666666666695,43.0,17.4633333333333,43.76,17.0,51.4,1.0,96.93333333333328,17.7,38.9722222222222,17.79,45.2,16.7,43.7,3.2,765.15,84.5,5.0,40.0,0.8,1.5277500147931276,1.5277500147931276,0,4,1,0,0,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,40.0,50.0,40.0,20.0,50.0,46.666666666666664,5.773502691904431,43.333333333333336,5.1639777949704175,39.166666666666664,9.286112429762541,37.916666666666664,10.097046826181185,17.838749999999997,14.638749999999998,2.8666666666666956,-2.2,44.20277777777777,-40.29722222222223,7.885223020833331,0
2016-01-29 00:40:00,20,0,18.7,43.5,17.79,44.09,19.566666666666695,42.9666666666667,17.39,43.7,17.0,51.4,1.1,97.0,17.7,38.9277777777778,17.79,45.2,16.7,43.7,3.2666666666666706,765.1333333333331,84.0,5.0,40.0,0.766666666666667,21.953702077735212,21.953702077735212,0,4,1,0,0,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,20.0,40.0,40.0,30.0,50.0,36.666666666666664,15.27525231652263,40.0,10.954451150116155,38.333333333333336,10.072203103717618,37.291666666666664,10.260351977159551,17.829583333333336,14.562916666666665,2.8666666666666956,-2.1666666666666705,44.18555555555556,-39.81444444444444,7.878100449074076,0
2016-01-29 00:50:00,20,0,18.7,43.5,17.79,44.09,19.5,42.8266666666667,17.39,43.7,16.945,51.4,1.1,97.075,17.7,38.9111111111111,17.785,45.2,16.7,43.7,3.3333333333333295,765.116666666667,83.5,5.0,40.0,0.733333333333333,48.68451606016606,48.68451606016606,0,4,1,0,0,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,20.0,20.0,40.0,20.0,40.0,26.666666666666668,11.5470053837968,36.666666666666664,13.662601021289763,37.5,10.733936430991587,37.083333333333336,10.510042478885035,17.81375,14.48041666666667,2.8000000000000007,-2.2333333333333294,44.16597222222222,-39.33402777777778,7.867615876736111,0
2016-01-29 01:00:00,30,0,18.6666666666667,43.4666666666667,17.76,44.09,19.5,42.79,17.39,43.7,16.9816666666667,51.3572222222222,1.16666666666667,97.3,17.7,38.9,17.73,45.1877777777778,16.7,43.6266666666667,3.4,765.1,83.0,5.0,40.0,0.7,19.95704037835821,19.95704037835821,1,4,1,0,0,1,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,20.0,20.0,50.0,50.0,40.0,20.0,1.0022091654292918e-05,33.333333333333336,15.055453054190975,36.25,10.959411282199214,36.666666666666664,10.784806754771044,17.803541666666675,14.403541666666674,2.8000000000000007,-2.23333333333333,44.139791666666675,-38.860208333333325,7.858446200954866,0
2016-01-29 01:10:00,50,0,18.6,43.4,17.7,44.09,19.5,42.73,17.39,43.6266666666667,16.9205555555556,51.3144444444444,1.2,97.3666666666667,17.7,38.9,17.72,45.1877777777778,16.7,43.59,3.36666666666667,765.1,83.1666666666667,5.0,40.0,0.7,45.988493284676224,45.988493284676224,1,4,1,0,0,1,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,30.0,20.0,50.0,40.0,40.0,23.333333333333332,5.7735026919048895,30.0,12.649110640684665,36.25,10.959411282199214,36.458333333333336,10.81558830368355,17.77881944444445,14.41215277777778,2.8000000000000007,-2.1666666666666696,44.104861111111106,-39.061805555555594,7.841323623167441,0
2016-01-29 01:20:00,50,0,18.6,43.4,17.7,44.1266666666667,19.39,42.6266666666667,17.39,43.6266666666667,16.9022222222222,51.29,1.26,97.56,17.6388888888889,38.8327777777778,17.7,45.2,16.7,43.59,3.3333333333333295,765.1,83.3333333333333,5.0,40.0,0.7,4.938193783164024,4.938193783164024,1,4,1,0,0,1,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,50.0,30.0,40.0,40.0,20.0,33.333333333333336,15.275252316522655,30.0,12.649110640684665,36.666666666666664,11.29319405147539,36.666666666666664,10.980317658733345,17.752638888888885,14.419305555555557,2.6900000000000013,-2.0733333333333297,44.08659722222224,-39.24673611111106,7.826534403260032,0
2016-01-29 01:30:00,40,0,18.6,43.4,17.7,44.1266666666667,19.39,42.7,17.39,43.59,16.9205555555556,51.29,1.26,97.33,17.6,38.79,17.7,45.2,16.7,43.5,3.3,765.1,83.5,5.0,40.0,0.7,16.03335050167516,16.03335050167516,1,4,1,0,0,1,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,50.0,50.0,20.0,40.0,20.0,43.333333333333336,11.547005383796638,31.666666666666668,14.719601443889319,36.666666666666664,11.29319405147539,36.875,11.138633171818555,17.75006944444445,14.450069444444448,2.6900000000000013,-2.04,44.07458333333334,-39.42541666666666,7.823269149016206,0
2016-01-29 01:40:00,50,0,18.6,43.4,17.7,44.09,19.4266666666667,42.73,17.39,43.59,16.8961111111111,51.29,1.2,97.19,17.6,38.79,17.7,45.1633333333333,16.6333333333333,43.433333333333294,3.2666666666666706,765.1,83.6666666666667,5.0,40.0,0.7,26.300953119061887,26.300953119061887,1,4,1,0,0,1,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,40.0,50.0,20.0,40.0,30.0,46.666666666666664,5.773502691904438,35.0,13.784048752100434,36.666666666666664,11.29319405147539,36.666666666666664,10.980317658733345,17.74326388888889,14.47659722222222,2.7933333333334005,-2.066666666666671,44.06083333333332,-39.60583333333338,7.81782992997685,0
2016-01-29 01:50:00,40,0,18.6,43.4,17.7,44.09,19.4266666666667,42.73,17.39,43.59,16.89,51.245,1.2,97.26,17.6,38.79,17.7,45.1327777777778,16.6,43.363333333333294,3.2333333333333294,765.1,83.8333333333333,5.0,40.0,0.7,3.666771249845624,3.666771249845624,1,4,1,0,0,1,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,50.0,40.0,20.0,40.0,30.0,46.666666666666664,5.773502691904438,40.0,12.649110640684626,36.666666666666664,11.29319405147539,36.666666666666664,10.980317658733345,17.73833333333334,14.505000000000011,2.8266666666667,-2.0333333333333297,44.04263888888889,-39.79069444444441,7.812430094907411,0
2016-01-29 02:00:00,40,0,18.6,43.29,17.7,44.09,19.5,42.76,17.39,43.59,16.89,51.2,1.26,97.46666666666668,17.5777777777778,38.79,17.6833333333333,45.0872222222222,16.6,43.29,3.2,765.1,84.0,5.0,40.0,0.7,42.4870875896886,42.4870875896886,2,4,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,40.0,50.0,30.0,50.0,50.0,43.333333333333336,5.773502691904503,43.333333333333336,8.164965809294447,36.666666666666664,11.29319405147539,36.875,10.945950383013827,17.742638888888887,14.542638888888888,2.8999999999999986,-1.9400000000000002,44.01215277777778,-39.98784722222222,7.80891733458719,0
2016-01-29 02:10:00,40,0,18.6,43.29,17.6333333333333,44.03,19.4266666666667,42.7,17.39,43.59,16.89,51.2,1.39,97.69,17.5833333333333,38.79,17.6111111111111,45.01,16.6,43.29,3.31666666666667,765.0,83.3333333333333,5.16666666666667,40.0,0.7,21.15290045039728,21.15290045039728,2,4,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,40.0,40.0,50.0,50.0,50.0,43.333333333333336,5.773502691904503,45.0,5.477225575077268,36.666666666666664,11.29319405147539,37.291666666666664,10.667026811303806,17.716805555555553,14.400138888888883,2.8266666666667,-1.92666666666667,43.987500000000004,-39.345833333333296,7.793179843749999,0
2016-01-29 02:20:00,40,0,18.6,43.29,17.6,44.03,19.39,42.59,17.3233333333333,43.59,16.89,51.2,1.46333333333333,97.69,17.5222222222222,38.79,17.6,45.0,16.6,43.29,3.43333333333333,764.9,82.6666666666667,5.3333333333333295,40.0,0.7,49.40480365185067,49.40480365185067,2,4,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,40.0,40.0,50.0,40.0,30.0,40.0,9.795856086345978e-06,43.333333333333336,5.163977794970397,36.666666666666664,11.29319405147539,37.708333333333336,10.363516887122344,17.690694444444436,14.257361111111106,2.789999999999999,-1.97,43.972500000000004,-38.694166666666696,7.77904061458333,0
2016-01-29 02:30:00,40,0,18.533333333333296,43.29,17.6,44.03,19.39,42.59,17.29,43.59,16.89,51.2,1.63333333333333,98.06333333333329,17.5111111111111,38.79,17.6,45.0,16.6,43.29,3.55,764.7999999999998,82.0,5.5,40.0,0.7,23.94370643887669,23.94370643887669,2,4,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,40.0,40.0,40.0,20.0,40.0,40.0,9.795856086345978e-06,41.666666666666664,4.0824829046730216,37.5,10.733936430991587,38.125,10.033189603370792,17.67680555555555,14.12680555555555,2.789999999999999,-1.9166666666666698,43.972500000000004,-38.027499999999996,7.772933322916665,0
2016-01-29 02:40:00,50,0,18.5,43.29,17.6,44.0,19.39,42.59,17.29,43.59,16.89,51.1572222222222,1.76,98.19,17.5,38.79,17.6,45.0,16.6,43.23,3.6666666666666705,764.7,81.3333333333333,5.66666666666667,40.0,0.7,45.28470027726144,45.28470027726144,2,4,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,40.0,40.0,50.0,20.0,50.0,40.0,9.795856086345978e-06,41.666666666666664,4.0824829046730216,38.333333333333336,10.07220310371762,37.916666666666664,9.884079899573829,17.67125,14.00458333333333,2.789999999999999,-1.9066666666666705,43.95590277777778,-37.37743055555552,7.767557469618056,0
2016-01-29 02:50:00,40,0,18.5,43.29,17.6,44.0,19.39,42.59,17.29,43.59,16.89,51.09,1.93333333333333,98.3,17.5,38.79,17.6,45.0,16.6,43.2,3.7833333333333297,764.6,80.6666666666667,5.8333333333333295,40.0,0.7,0.9252965450286864,0.9252965450286864,2,4,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,50.0,40.0,40.0,20.0,30.0,43.333333333333336,5.773502691904503,41.666666666666664,4.0824829046730216,39.166666666666664,10.179547554091807,38.125,10.033189603370792,17.67125,13.887916666666671,2.789999999999999,-1.8499999999999996,43.94375,-36.7229166666667,7.765409921875,0
2016-01-29 03:00:00,20,0,18.5,43.29,17.6,43.95,19.39,42.56,17.29,43.53,16.89,51.09,2.0,98.3,17.5,38.79,17.5833333333333,45.0,16.6,43.2,3.9,764.5,80.0,6.0,40.0,0.7,9.60719110444188,9.60719110444188,3,4,1,0,0,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,40.0,50.0,40.0,30.0,50.0,43.333333333333336,5.773502691904503,41.666666666666664,4.0824829046730216,40.0,9.325048082414868,37.916666666666664,9.884079899573829,17.669166666666662,13.769166666666662,2.789999999999999,-1.9,43.92625,-36.07375,7.761402322916665,0
2016-01-29 03:10:00,20,0,18.5,43.29,17.6,44.0,19.39,42.56,17.29,43.53,16.89,51.09,2.12666666666667,98.43333333333328,17.4877777777778,38.78,17.5611111111111,45.0,16.5333333333333,43.2,3.95,764.5499999999998,80.3333333333333,6.0,40.0,0.8,19.215351028833535,19.215351028833535,3,4,1,0,0,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,20.0,40.0,40.0,50.0,50.0,36.666666666666664,15.275252316522632,38.333333333333336,9.831920802516047,38.75,9.918143234376634,37.291666666666664,10.05084591197506,17.656527777777775,13.706527777777776,2.856666666666701,-1.8233333333333301,43.93125,-36.4020833333333,7.756733359374998,0
2016-01-29 03:20:00,20,0,18.5,43.29,17.5333333333333,43.933333333333294,19.39,42.4666666666667,17.29,43.56,16.89,51.085,2.3333333333333295,98.56,17.4633333333333,38.78,17.5666666666667,45.0,16.5,43.2,4.0,764.6,80.6666666666667,6.0,40.0,0.9,15.371821203734724,15.371821203734724,3,4,1,0,0,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,20.0,20.0,40.0,50.0,40.0,26.666666666666668,11.547005383796803,35.0,12.247448713927378,37.916666666666664,10.62366786193921,36.875,10.346394170946322,17.641666666666662,13.641666666666662,2.8900000000000006,-1.6666666666666705,43.914375,-36.7522916666667,7.747227656249999,0
2016-01-29 03:30:00,30,0,18.5,43.29,17.5,44.0,19.2925,42.3725,17.29,43.56,16.89,51.04,2.345,98.45,17.4633333333333,38.77,17.55,45.0,16.5,43.2,4.05,764.65,81.0,6.0,40.0,1.0,26.414562668651342,26.414562668651342,3,4,1,0,0,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,20.0,20.0,40.0,40.0,40.0,20.0,1.002634461084093e-05,31.666666666666668,13.291601358261854,37.083333333333336,11.220775245127683,36.458333333333336,10.61704437241553,17.62322916666666,13.57322916666666,2.7925000000000004,-1.7049999999999996,43.904062499999995,-37.095937500000005,7.737313547851559,0
2016-01-29 03:40:00,50,0,18.5,43.29,17.5,44.0,19.2,42.29,17.26,43.56,16.8622222222222,50.9822222222222,2.62666666666667,98.66,17.3961111111111,38.745,17.5444444444444,45.0,16.5,43.1633333333333,4.1,764.7,81.3333333333333,6.0,40.0,1.1,36.41128408489749,36.41128408489749,3,4,1,0,0,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,30.0,20.0,50.0,50.0,40.0,23.333333333333332,5.7735026919048975,30.0,12.64911064068466,36.666666666666664,11.293194051475394,36.25,10.644147328019846,17.595347222222212,13.495347222222213,2.6999999999999993,-1.4733333333333296,43.87881944444443,-37.45451388888887,7.720630638261954,0
2016-01-29 03:50:00,40,0,18.5,43.23,17.5,43.9,19.2,42.29,17.26,43.5,16.8511111111111,50.9611111111111,2.76,98.8,17.39,38.745,17.5111111111111,45.0,16.5,43.09,4.15,764.75,81.6666666666667,6.0,40.0,1.2,47.67782671842724,47.67782671842724,3,4,1,0,0,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,50.0,30.0,40.0,40.0,30.0,33.333333333333336,15.275252316522659,30.0,12.64911064068466,37.083333333333336,11.601786469142727,36.458333333333336,10.81558830368355,17.589027777777776,13.439027777777776,2.6999999999999993,-1.3900000000000006,43.83951388888889,-37.82715277777781,7.710944275559412,0
2016-01-29 04:00:00,50,0,18.445,43.145,17.5,43.9,19.1333333333333,42.29,17.2,43.433333333333294,16.8677777777778,50.9777777777778,2.9633333333333294,99.03,17.39,38.763,17.5,45.0,16.5,43.09,4.2,764.7999999999998,82.0,6.0,40.0,1.3,24.799706356134266,24.799706356134266,4,4,1,0,0,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,40.0,50.0,20.0,40.0,10.0,40.0,10.000000000004801,30.0,12.64911064068466,37.083333333333336,11.601786469142727,36.666666666666664,10.784806754771044,17.567013888888887,13.367013888888888,2.633333333333301,-1.2366666666666708,43.82488888888889,-38.17511111111111,7.698724317901235,0
2016-01-29 04:10:00,40,0,18.39,43.09,17.5,43.9,19.1,42.29,17.2,43.433333333333294,16.89,51.0,3.16333333333333,99.09,17.39,38.7521052631579,17.5,45.0,16.5,43.09,4.25,764.75,81.8333333333333,6.0,40.0,1.33333333333333,6.600862357299775,6.600862357299775,4,4,1,0,0,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,50.0,40.0,20.0,40.0,20.0,46.666666666666664,5.773502691904442,35.0,13.78404875210043,37.083333333333336,11.601786469142727,37.291666666666664,10.667026811303806,17.55875,13.30875,2.6000000000000014,-1.08666666666667,43.8194298245614,-38.013903508771904,7.694144134320174,0
2016-01-29 04:20:00,50,0,18.39,43.09,17.4266666666667,43.8266666666667,19.1,42.363333333333294,17.2,43.4666666666667,16.8677777777778,50.9555555555556,3.32666666666667,99.12333333333329,17.39,38.79,17.5,45.035,16.5,43.09,4.3,764.7,81.6666666666667,6.0,40.0,1.36666666666667,30.423437780700624,30.423437780700624,4,4,1,0,0,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,40.0,50.0,20.0,40.0,30.0,43.333333333333336,5.773502691904508,38.333333333333336,11.690451944512146,36.666666666666664,11.293194051475394,37.708333333333336,10.363516887122344,17.546805555555565,13.246805555555564,2.6000000000000014,-0.9733333333333296,43.8271527777778,-37.8395138888889,7.69026527845294,0
2016-01-29 04:30:00,40,0,18.39,43.09,17.39,43.79,19.1,42.4,17.2,43.4666666666667,16.8511111111111,50.918333333333294,3.5266666666666695,99.26333333333329,17.39,38.79,17.4755555555556,45.02,16.5,43.09,4.35,764.65,81.5,6.0,40.0,1.4,49.59342897636816,49.59342897636816,4,4,1,0,0,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,50.0,40.0,30.0,40.0,50.0,46.666666666666664,5.773502691904442,43.333333333333336,8.164965809294449,37.083333333333336,11.601786469142727,38.125,10.44870958133396,17.537083333333335,13.187083333333335,2.6000000000000014,-0.8233333333333301,43.82062499999999,-37.67937500000001,7.6848595234375,0
2016-01-29 04:40:00,40,0,18.39,43.09,17.39,43.79,19.1666666666667,42.4,17.2,43.433333333333294,16.8233333333333,50.8377777777778,3.6266666666666705,99.19,17.39,38.79,17.4388888888889,45.04,16.5,43.09,4.4,764.6,81.3333333333333,6.0,40.0,1.43333333333333,4.735483403783292,4.735483403783292,4,4,1,0,0,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,40.0,50.0,50.0,50.0,50.0,43.333333333333336,5.773502691904508,45.0,5.477225575077271,37.916666666666664,11.025333147561259,38.125,10.44870958133396,17.53736111111111,13.13736111111111,2.6666666666667,-0.7733333333333299,43.80888888888889,-37.52444444444441,7.682923043209875,0
2016-01-29 04:50:00,20,0,18.3566666666667,43.09,17.39,43.79,19.1,42.363333333333294,17.2,43.5,16.8122222222222,50.8144444444444,3.6266666666666705,98.85666666666668,17.3455555555556,38.79,17.4633333333333,45.06,16.5,43.09,4.45,764.5499999999998,81.1666666666667,6.0,40.0,1.46666666666667,44.76417285623029,44.76417285623029,4,4,1,0,0,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,40.0,40.0,40.0,40.0,40.0,43.333333333333336,5.773502691904508,43.333333333333336,5.1639777949704,38.75,10.347232354186506,38.125,10.44870958133396,17.520972222222227,13.070972222222228,2.6000000000000014,-0.8233333333333297,43.81222222222222,-37.35444444444448,7.676327285493828,0
2016-01-29 05:00:00,30,0,18.29,43.09,17.39,43.79,19.1,42.43,17.2,43.5,16.79,50.79,3.59,98.3666666666667,17.3344444444444,38.8266666666667,17.445,45.06,16.5,43.09,4.5,764.5,81.0,6.0,40.0,1.5,16.743044881150126,16.743044881150126,5,4,1,0,0,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,20.0,40.0,50.0,20.0,40.0,33.333333333333336,11.547005383796737,40.0,10.954451150116146,38.75,10.347232354186506,37.5,10.619131671044247,17.506180555555552,13.006180555555552,2.6000000000000014,-0.9100000000000001,43.82208333333334,-37.17791666666666,7.671573031539351,0
2016-01-29 05:10:00,20,0,18.29,43.09,17.39,43.79,19.1,42.29,17.2,43.5,16.79,50.79,3.6633333333333296,98.3,17.29,38.8022222222222,17.39,45.005,16.4266666666667,43.03,4.46666666666667,764.4333333333329,81.1666666666667,6.3333333333333295,40.0,1.5,23.608923295978457,23.608923295978457,5,4,1,0,0,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,30.0,20.0,40.0,20.0,40.0,30.0,10.000000000004912,36.666666666666664,10.32795558990006,38.75,10.347232354186506,37.5,10.619131671044247,17.484583333333337,13.017916666666666,2.6733333333333,-0.8033333333333408,43.78715277777778,-37.37951388888892,7.656001216724539,0
2016-01-29 05:20:00,20,0,18.29,43.09,17.3233333333333,43.79,19.1,42.29,17.1333333333333,43.5,16.79,50.77,3.6333333333333298,97.56333333333329,17.29,38.8022222222222,17.4388888888889,45.04,16.39,43.03,4.43333333333333,764.366666666667,81.3333333333333,6.66666666666667,40.0,1.5,8.855898492038252,8.855898492038252,5,4,1,0,0,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,20.0,30.0,50.0,20.0,40.0,23.333333333333332,5.773502691904894,33.333333333333336,12.11060141640159,37.5,10.733936430991589,37.083333333333336,10.907411755583459,17.469444444444434,13.036111111111104,2.710000000000001,-0.8000000000000003,43.789027777777775,-37.544305555555525,7.64969988040123,0
2016-01-29 05:30:00,50,0,18.29,43.09,17.29,43.76,19.0,42.2,17.1333333333333,43.5,16.79,50.745,3.43333333333333,96.56333333333329,17.29,38.8755555555556,17.4144444444444,45.025,16.39,43.03,4.4,764.2999999999998,81.5,7.0,40.0,1.5,17.582751414738595,17.582751414738595,5,4,1,0,0,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,20.0,20.0,40.0,30.0,40.0,23.333333333333332,5.773502691904894,28.333333333333332,9.831920802516091,36.25,10.959411282199216,36.458333333333336,11.010552642974494,17.449722222222213,13.049722222222213,2.6099999999999994,-0.9666666666666703,43.77819444444445,-37.72180555555555,7.6391733244598745,0
2016-01-29 05:40:00,40,0,18.29,43.09,17.29,43.76,19.066666666666695,42.26,17.1,43.5,16.79,50.7,3.36333333333333,95.79666666666668,17.29,38.9,17.39,45.045,16.39,43.0,4.36666666666667,764.233333333333,81.6666666666667,7.3333333333333295,40.0,1.5,8.827955776359886,8.827955776359886,5,4,1,0,0,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,50.0,20.0,40.0,50.0,40.0,30.0,17.320508075691606,30.0,12.64911064068466,36.666666666666664,11.293194051475393,36.666666666666664,11.172407754626015,17.450833333333335,13.084166666666665,2.6766666666666943,-1.0033333333333396,43.781875,-37.8847916666667,7.640302036458334,0
2016-01-29 05:50:00,40,0,18.29,43.09,17.29,43.79,19.033333333333296,42.23,17.1,43.5,16.79,50.7,3.23,95.3966666666667,17.29,38.812,17.39,45.085,16.39,43.0,4.3333333333333295,764.1666666666669,81.8333333333333,7.666666666666669,40.0,1.5,32.65228890813887,32.65228890813887,5,4,1,0,0,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,40.0,50.0,20.0,40.0,50.0,36.666666666666664,15.27525231652263,30.0,12.64911064068466,36.25,10.959411282199214,36.458333333333336,11.010552642974494,17.446666666666662,13.113333333333333,2.6433333333332953,-1.1033333333333295,43.775875,-38.0574583333333,7.6374309916666645,0
2016-01-29 06:00:00,40,0,18.29,43.09,17.29,43.79,19.1,42.363333333333294,17.1,43.56,16.79,50.69388888888889,3.2,95.1566666666667,17.29,38.8594736842105,17.39,45.09,16.39,43.0,4.3,764.1,82.0,8.0,40.0,1.5,11.805053858552128,11.805053858552128,6,4,1,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,40.0,40.0,30.0,50.0,40.0,43.333333333333336,5.773502691904496,33.333333333333336,12.11060141640159,36.25,10.959411282199214,36.458333333333336,11.010552642974494,17.455,13.154999999999998,2.710000000000001,-1.0999999999999996,43.80583698830408,-38.19416301169592,7.646308846308476,0
2016-01-29 06:10:00,40,0,18.23,43.03,17.29,43.79,19.1333333333333,42.29,17.1,43.5,16.79,50.63888888888889,3.1175,94.945,17.29,38.893888888888895,17.39,45.09,16.39,43.045,4.35,764.116666666667,82.0,7.666666666666669,40.0,1.55,44.85820021945983,44.85820021945983,6,4,1,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,40.0,40.0,20.0,40.0,40.0,40.0,9.791503017213972e-06,35.0,12.247448713927378,36.25,10.959411282199214,36.458333333333336,11.010552642974494,17.45166666666666,13.101666666666661,2.7433333333333003,-1.2324999999999995,43.78472222222222,-38.21527777777778,7.641163773148146,0
2016-01-29 06:20:00,40,0,18.23,43.03,17.29,43.9,19.1333333333333,42.23,17.1,43.56,16.79,50.6633333333333,3.09,95.03,17.29,38.9,17.3788888888889,45.09,16.39,43.0,4.4,764.1333333333331,82.0,7.3333333333333295,40.0,1.6,16.95738040143624,16.95738040143624,6,4,1,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,40.0,40.0,20.0,50.0,20.0,40.0,9.791503017213972e-06,38.333333333333336,9.831920802516047,36.25,10.959411282199214,36.458333333333336,11.010552642974494,17.45027777777777,13.05027777777777,2.7433333333333003,-1.3100000000000005,43.79666666666667,-38.20333333333333,7.642639990740738,0
2016-01-29 06:30:00,40,0,18.2,43.09,17.29,43.9666666666667,19.2,42.23,17.1,43.53,16.79,50.6266666666667,3.23,95.32333333333328,17.275,38.8572222222222,17.3344444444444,45.09,16.39,43.0,4.45,764.15,82.0,7.0,40.0,1.65,46.18980558589101,46.18980558589101,6,4,1,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,40.0,40.0,50.0,40.0,20.0,40.0,9.791503017213972e-06,41.666666666666664,4.082482904673022,36.25,10.959411282199214,36.875,10.749814446699272,17.44743055555555,12.99743055555555,2.8099999999999987,-1.2200000000000002,43.79881944444445,-38.20118055555555,7.641768606722605,0
2016-01-29 06:40:00,50,0,18.2,43.09,17.23,43.933333333333294,19.2,42.2225,17.1,43.59,16.79,50.59,3.43,95.79666666666668,17.24,38.838888888888896,17.3511111111111,45.09,16.39,43.0,4.5,764.1666666666669,82.0,6.66666666666667,40.0,1.7,24.886942631565034,24.886942631565034,6,4,1,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,40.0,40.0,40.0,40.0,20.0,40.0,9.791503017213972e-06,40.0,1.676152134263306e-05,36.25,10.959411282199214,37.291666666666664,10.46566490215209,17.437638888888884,12.937638888888884,2.8099999999999987,-1.0699999999999998,43.79434027777778,-38.20565972222222,7.636698911410106,0
2016-01-29 06:50:00,50,0,18.2,43.09,17.29,44.0,19.2,42.26,17.1,43.59,16.79,50.59,3.69333333333333,96.16,17.2,38.79,17.3344444444444,45.09,16.39,43.03,4.55,764.1833333333329,82.0,6.3333333333333295,40.0,1.75,28.492068976629525,28.492068976629525,6,4,1,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,50.0,40.0,40.0,20.0,40.0,43.333333333333336,5.773502691904496,41.666666666666664,4.082482904673022,36.25,10.959411282199214,37.708333333333336,10.56682551283053,17.43805555555555,12.88805555555555,2.8099999999999987,-0.85666666666667,43.80499999999999,-38.19500000000001,7.638740236111107,0
2016-01-29 07:00:00,20,0,18.2,43.09,17.26,44.0,19.2,42.2,17.0333333333333,43.53,16.77,50.59,3.9666666666666694,96.0333333333333,17.2,38.79,17.3011111111111,45.09,16.39,43.03,4.6,764.2,82.0,6.0,40.0,1.8,36.83898694580421,36.83898694580421,7,4,1,0,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,50.0,50.0,40.0,30.0,50.0,46.666666666666664,5.773502691904431,43.333333333333336,5.163977794970398,36.666666666666664,11.293194051475393,38.333333333333336,10.382746189707364,17.41930555555555,12.81930555555555,2.8099999999999987,-0.6333333333333302,43.790000000000006,-38.209999999999994,7.6279139027777765,0
